doid_code	doid_name	resource	resource_id
DOID:1492	eye and adnexa disease	SNOMEDCT_2010_1_31	31411005
DOID:1492	eye and adnexa disease	SNOMEDCT_2010_1_31	42873008
DOID:1492	eye and adnexa disease	UMLS_CUI	C0004608
DOID:5614	eye disease	ICD9CM	360
DOID:5614	eye disease	ICD9CM	360.9
DOID:5614	eye disease	ICD9CM	379.90
DOID:5614	eye disease	MSH	D005128
DOID:5614	eye disease	NCI	C26767
DOID:5614	eye disease	SNOMEDCT_2010_1_31	111509007
DOID:5614	eye disease	SNOMEDCT_2010_1_31	155101007
DOID:5614	eye disease	SNOMEDCT_2010_1_31	155198005
DOID:5614	eye disease	SNOMEDCT_2010_1_31	193265001
DOID:5614	eye disease	SNOMEDCT_2010_1_31	193266000
DOID:5614	eye disease	SNOMEDCT_2010_1_31	193316008
DOID:5614	eye disease	SNOMEDCT_2010_1_31	194183009
DOID:5614	eye disease	SNOMEDCT_2010_1_31	264555006
DOID:5614	eye disease	SNOMEDCT_2010_1_31	366261005
DOID:5614	eye disease	SNOMEDCT_2010_1_31	371405004
DOID:5614	eye disease	SNOMEDCT_2010_1_31	371409005
DOID:5614	eye disease	SNOMEDCT_2010_1_31	79517001
DOID:5614	eye disease	UMLS_CUI	C0015397
DOID:9335	scotoma	ICD9CM	368.44
DOID:9335	scotoma	SNOMEDCT_2010_1_31	193673000
DOID:9335	scotoma	SNOMEDCT_2010_1_31	33970004
DOID:9335	scotoma	UMLS_CUI	C0029657
DOID:9335	scotoma	UMLS_CUI	C0152192
DOID:9335	scotoma	UMLS_CUI	C0155011
DOID:9335	scotoma	UMLS_CUI	C0155012
DOID:2789	parasitic protozoa infectious disease	MSH	D011528
DOID:2789	parasitic protozoa infectious disease	NCI	C34953
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	187247003
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	187502000
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	187517001
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	240627001
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	367372008
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	89933001
DOID:2789	parasitic protozoa infectious disease	SNOMEDCT_2010_1_31	95896000
DOID:2789	parasitic protozoa infectious disease	UMLS_CUI	C0033740
DOID:9065	leishmaniasis	ICD9CM	085
DOID:9065	leishmaniasis	ICD9CM	085.9
DOID:9065	leishmaniasis	MSH	D007896
DOID:9065	leishmaniasis	NCI	C34767
DOID:9065	leishmaniasis	SNOMEDCT_2010_1_31	154377009
DOID:9065	leishmaniasis	SNOMEDCT_2010_1_31	186811002
DOID:9065	leishmaniasis	SNOMEDCT_2010_1_31	187511000
DOID:9065	leishmaniasis	SNOMEDCT_2010_1_31	266206004
DOID:9065	leishmaniasis	SNOMEDCT_2010_1_31	80612004
DOID:9065	leishmaniasis	UMLS_CUI	C0023281
DOID:9146	visceral leishmaniasis	ICD9CM	085.0
DOID:9146	visceral leishmaniasis	MSH	D007898
DOID:9146	visceral leishmaniasis	NCI	C34771
DOID:9146	visceral leishmaniasis	OMIM	608207
DOID:9146	visceral leishmaniasis	OMIM	611381
DOID:9146	visceral leishmaniasis	OMIM	611382
DOID:9146	visceral leishmaniasis	ORDO	507
DOID:9146	visceral leishmaniasis	SNOMEDCT_2010_1_31	186803007
DOID:9146	visceral leishmaniasis	SNOMEDCT_2010_1_31	48115004
DOID:9146	visceral leishmaniasis	UMLS_CUI	C0023290
DOID:193	reproductive organ cancer	NCI	C3674
DOID:193	reproductive organ cancer	UMLS_CUI	C0178830
DOID:120	female reproductive organ cancer	MSH	D005833
DOID:120	female reproductive organ cancer	NCI	C3053
DOID:120	female reproductive organ cancer	SNOMEDCT_2010_1_31	126907002
DOID:120	female reproductive organ cancer	SNOMEDCT_2010_1_31	188207007
DOID:120	female reproductive organ cancer	UMLS_CUI	C0017416
DOID:120	female reproductive organ cancer	UMLS_CUI	C0153585
DOID:120	female reproductive organ cancer	UMLS_CUI	C0699889
DOID:4362	cervical cancer	ICD9CM	180
DOID:4362	cervical cancer	ICD9CM	180.9
DOID:4362	cervical cancer	NCI	C9311
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	123841004
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	188174005
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	188186008
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	254885005
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	363354003
DOID:4362	cervical cancer	SNOMEDCT_2010_1_31	93752005
DOID:4362	cervical cancer	UMLS_CUI	C0007847
DOID:4362	cervical cancer	UMLS_CUI	C0007873
DOID:2893	cervix carcinoma	MSH	D002583
DOID:2893	cervix carcinoma	NCI	C9039
DOID:2893	cervix carcinoma	OMIM	603956
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	154522004
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	154525002
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	188174005
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	269596006
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	269599004
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	285432005
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	363354003
DOID:2893	cervix carcinoma	SNOMEDCT_2010_1_31	93752005
DOID:2893	cervix carcinoma	UMLS_CUI	C0302592
DOID:3702	cervical adenocarcinoma	NCI	C4029
DOID:3702	cervical adenocarcinoma	SNOMEDCT_2010_1_31	154522004
DOID:3702	cervical adenocarcinoma	SNOMEDCT_2010_1_31	254887002
DOID:3702	cervical adenocarcinoma	SNOMEDCT_2010_1_31	269596006
DOID:3702	cervical adenocarcinoma	UMLS_CUI	C0279672
DOID:8307	early invasive cervical adenocarcinoma	NCI	C36096
DOID:8307	early invasive cervical adenocarcinoma	UMLS_CUI	C1333369
DOID:1682	congenital heart disease	ICD9CM	746.9
DOID:1682	congenital heart disease	MSH	D006330
DOID:1682	congenital heart disease	NCI	C34666
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	13213009
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	156911006
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	156926008
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	204405005
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	204413006
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	268315002
DOID:1682	congenital heart disease	SNOMEDCT_2010_1_31	268318000
DOID:1682	congenital heart disease	UMLS_CUI	C0018798
DOID:1681	heart septal defect	MSH	D006343
DOID:1681	heart septal defect	NCI	C84482
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	156916001
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	204290008
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	253273004
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	287081002
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	396351009
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	59494005
DOID:1681	heart septal defect	SNOMEDCT_2010_1_31	8352002
DOID:1681	heart septal defect	UMLS_CUI	C0018816
DOID:1657	ventricular septal defect	ICD10CM	Q21.0
DOID:1657	ventricular septal defect	ICD9CM	745.4
DOID:1657	ventricular septal defect	MSH	D006345
DOID:1657	ventricular septal defect	NCI	C84506
DOID:1657	ventricular septal defect	OMIM	614429
DOID:1657	ventricular septal defect	OMIM	614431
DOID:1657	ventricular septal defect	OMIM	614432
DOID:1657	ventricular septal defect	ORDO	1480
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	156914003
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	204309000
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	204310005
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	204314001
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	253549006
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	270547008
DOID:1657	ventricular septal defect	SNOMEDCT_2010_1_31	30288003
DOID:1657	ventricular septal defect	UMLS_CUI	C0018818
DOID:6406	double outlet right ventricle	ICD9CM	745.11
DOID:6406	double outlet right ventricle	MSH	D004310
DOID:6406	double outlet right ventricle	OMIM	217095
DOID:6406	double outlet right ventricle	SNOMEDCT_2010_1_31	204298001
DOID:6406	double outlet right ventricle	SNOMEDCT_2010_1_31	204299009
DOID:6406	double outlet right ventricle	SNOMEDCT_2010_1_31	204301002
DOID:6406	double outlet right ventricle	SNOMEDCT_2010_1_31	204302009
DOID:6406	double outlet right ventricle	SNOMEDCT_2010_1_31	7484005
DOID:6406	double outlet right ventricle	UMLS_CUI	C0013069
DOID:15	reproductive system disease	NCI	C27613
DOID:15	reproductive system disease	UMLS_CUI	C1335037
DOID:48	male reproductive system disease	ICD9CM	600-608.99
DOID:48	male reproductive system disease	ICD9CM	608.9
DOID:48	male reproductive system disease	MSH	D005832
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	155905004
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	155933004
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	155945008
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	198089001
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	198553004
DOID:48	male reproductive system disease	SNOMEDCT_2010_1_31	64557000
DOID:48	male reproductive system disease	UMLS_CUI	C0017412
DOID:9912	hydrocele	UMLS_CUI	C0020252
DOID:229	female reproductive system disease	ICD9CM	629.9
DOID:229	female reproductive system disease	MSH	D005831
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	156032001
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	156066005
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	198486002
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	244938009
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	266680004
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	310789003
DOID:229	female reproductive system disease	SNOMEDCT_2010_1_31	38233001
DOID:229	female reproductive system disease	UMLS_CUI	C0017411
DOID:289	endometriosis	EFO	0001065
DOID:289	endometriosis	ICD10CM	N80
DOID:289	endometriosis	ICD9CM	617
DOID:289	endometriosis	ICD9CM	617.9
DOID:289	endometriosis	MSH	D004715
DOID:289	endometriosis	NCI	C3014
DOID:289	endometriosis	SNOMEDCT_2010_1_31	103677003
DOID:289	endometriosis	SNOMEDCT_2010_1_31	11871002
DOID:289	endometriosis	SNOMEDCT_2010_1_31	129103003
DOID:289	endometriosis	SNOMEDCT_2010_1_31	155988000
DOID:289	endometriosis	SNOMEDCT_2010_1_31	198246007
DOID:289	endometriosis	SNOMEDCT_2010_1_31	198259004
DOID:289	endometriosis	SNOMEDCT_2010_1_31	266588002
DOID:289	endometriosis	SNOMEDCT_2010_1_31	396224008
DOID:289	endometriosis	UMLS_CUI	C0014175
DOID:11427	endosalpingiosis	NCI	C40121
DOID:11427	endosalpingiosis	SNOMEDCT_2010_1_31	55850004
DOID:11427	endosalpingiosis	UMLS_CUI	C0269106
DOID:2914	immune system disease	EFO	0000540
DOID:2914	immune system disease	ICD9CM	279
DOID:2914	immune system disease	ICD9CM	279.9
DOID:2914	immune system disease	SNOMEDCT_2010_1_31	154782004
DOID:2914	immune system disease	SNOMEDCT_2010_1_31	191015009
DOID:2914	immune system disease	SNOMEDCT_2010_1_31	191019003
DOID:2914	immune system disease	SNOMEDCT_2010_1_31	191035005
DOID:2914	immune system disease	UMLS_CUI	C0041806
DOID:612	primary immunodeficiency disease	ICD9CM	279.3
DOID:612	primary immunodeficiency disease	KEGG	05340
DOID:612	primary immunodeficiency disease	MSH	D007153
DOID:612	primary immunodeficiency disease	NCI	C3131
DOID:612	primary immunodeficiency disease	NCI	C39725
DOID:612	primary immunodeficiency disease	OMIM	242850
DOID:612	primary immunodeficiency disease	SNOMEDCT_2010_1_31	191005003
DOID:612	primary immunodeficiency disease	SNOMEDCT_2010_1_31	234532001
DOID:612	primary immunodeficiency disease	SNOMEDCT_2010_1_31	64431000
DOID:612	primary immunodeficiency disease	UMLS_CUI	C0021051
DOID:626	complement deficiency	NCI	C4691
DOID:626	complement deficiency	SNOMEDCT_2010_1_31	191014008
DOID:626	complement deficiency	SNOMEDCT_2010_1_31	24743004
DOID:626	complement deficiency	UMLS_CUI	C0272242
DOID:0060299	complement component 6 deficiency	ICD10CM	D84.1
DOID:0060299	complement component 6 deficiency	OMIM	612446
DOID:0060299	complement component 6 deficiency	ORDO	169150
DOID:934	viral infectious disease	ICD9CM	060-066.99
DOID:934	viral infectious disease	ICD9CM	066.9
DOID:934	viral infectious disease	MSH	D001102
DOID:934	viral infectious disease	NCI	C34396
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	154319002
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	154345006
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	154372003
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	186619002
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	186754003
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	187471008
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	266116004
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	266188005
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	266194002
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	34014006
DOID:934	viral infectious disease	SNOMEDCT_2010_1_31	40610006
DOID:934	viral infectious disease	UMLS_CUI	C0003723
DOID:934	viral infectious disease	UMLS_CUI	C0042769
DOID:8566	herpes simplex	ICD9CM	054
DOID:8566	herpes simplex	MSH	D006561
DOID:8566	herpes simplex	SNOMEDCT_2010_1_31	154332007
DOID:8566	herpes simplex	SNOMEDCT_2010_1_31	186534002
DOID:8566	herpes simplex	SNOMEDCT_2010_1_31	266191005
DOID:8566	herpes simplex	SNOMEDCT_2010_1_31	88594005
DOID:8566	herpes simplex	UMLS_CUI	C0019348
DOID:9123	eczema herpeticum	ICD9CM	054.41
DOID:9123	eczema herpeticum	SNOMEDCT_2010_1_31	186535001
DOID:9123	eczema herpeticum	SNOMEDCT_2010_1_31	186544000
DOID:9123	eczema herpeticum	SNOMEDCT_2010_1_31	38875006
DOID:9123	eczema herpeticum	SNOMEDCT_2010_1_31	52464003
DOID:9123	eczema herpeticum	UMLS_CUI	C0153037
DOID:9123	eczema herpeticum	UMLS_CUI	C0854331
DOID:9123	eczema herpeticum	UMLS_CUI	C0936250
DOID:10155	intestinal cancer	ICD9CM	159.0
DOID:10155	intestinal cancer	MSH	D007414
DOID:10155	intestinal cancer	NCI	C4572
DOID:10155	intestinal cancer	SNOMEDCT_2010_1_31	187819006
DOID:10155	intestinal cancer	SNOMEDCT_2010_1_31	190089002
DOID:10155	intestinal cancer	SNOMEDCT_2010_1_31	363508008
DOID:10155	intestinal cancer	SNOMEDCT_2010_1_31	93838000
DOID:10155	intestinal cancer	UMLS_CUI	C0346627
DOID:10154	small intestine cancer	ICD9CM	152.9
DOID:10154	small intestine cancer	NCI	C7523
DOID:10154	small intestine cancer	SNOMEDCT_2010_1_31	154555009
DOID:10154	small intestine cancer	SNOMEDCT_2010_1_31	187755009
DOID:10154	small intestine cancer	SNOMEDCT_2010_1_31	269615000
DOID:10154	small intestine cancer	SNOMEDCT_2010_1_31	363509000
DOID:10154	small intestine cancer	SNOMEDCT_2010_1_31	94048009
DOID:10154	small intestine cancer	UMLS_CUI	C0153425
DOID:13996	small intestine lymphoma	NCI	C4007
DOID:13996	small intestine lymphoma	UMLS_CUI	C0278805
DOID:2021	placenta cancer	ICD9CM	181
DOID:2021	placenta cancer	NCI	C3555
DOID:2021	placenta cancer	SNOMEDCT_2010_1_31	126920004
DOID:2021	placenta cancer	SNOMEDCT_2010_1_31	188187004
DOID:2021	placenta cancer	UMLS_CUI	C0153572
DOID:2021	placenta cancer	UMLS_CUI	C0597249
DOID:3594	choriocarcinoma	MSH	D002822
DOID:3594	choriocarcinoma	NCI	C2948
DOID:3594	choriocarcinoma	SNOMEDCT_2010_1_31	188188009
DOID:3594	choriocarcinoma	SNOMEDCT_2010_1_31	189444004
DOID:3594	choriocarcinoma	SNOMEDCT_2010_1_31	44769000
DOID:3594	choriocarcinoma	UMLS_CUI	C0008497
DOID:2394	ovarian cancer	MSH	D010051
DOID:2394	ovarian cancer	NCI	C4984
DOID:2394	ovarian cancer	OMIM	167000
DOID:2394	ovarian cancer	OMIM	607893
DOID:2394	ovarian cancer	ORDO	213517
DOID:2394	ovarian cancer	SNOMEDCT_2010_1_31	123843001
DOID:2394	ovarian cancer	SNOMEDCT_2010_1_31	154528000
DOID:2394	ovarian cancer	SNOMEDCT_2010_1_31	363443007
DOID:2394	ovarian cancer	SNOMEDCT_2010_1_31	372117006
DOID:2394	ovarian cancer	SNOMEDCT_2010_1_31	93934004
DOID:2394	ovarian cancer	UMLS_CUI	C0919267
DOID:2394	ovarian cancer	UMLS_CUI	C1140680
DOID:2394	ovarian cancer	UMLS_CUI	C1299247
DOID:2156	ovarian germ cell cancer	NCI	C3873
DOID:2156	ovarian germ cell cancer	OMIM	603737
DOID:2156	ovarian germ cell cancer	SNOMEDCT_2010_1_31	237059008
DOID:2156	ovarian germ cell cancer	UMLS_CUI	C0238324
DOID:2155	malignant ovarian germ cell neoplasm	NCI	C4514
DOID:2155	malignant ovarian germ cell neoplasm	SNOMEDCT_2010_1_31	254869000
DOID:2155	malignant ovarian germ cell neoplasm	UMLS_CUI	C0346180
DOID:5550	choriocarcinoma of ovary	NCI	C4515
DOID:5550	choriocarcinoma of ovary	SNOMEDCT_2010_1_31	254870004
DOID:5550	choriocarcinoma of ovary	UMLS_CUI	C0346181
DOID:6084	pediatric ovarian germ cell tumor	NCI	C8588
DOID:6084	pediatric ovarian germ cell tumor	UMLS_CUI	C0796664
DOID:8336	childhood choriocarcinoma of the ovary	NCI	C6549
DOID:8336	childhood choriocarcinoma of the ovary	UMLS_CUI	C1332987
DOID:3376	bone osteosarcoma	NCI	C53707
DOID:3376	bone osteosarcoma	SNOMEDCT_2010_1_31	307576001
DOID:3376	bone osteosarcoma	UMLS_CUI	C0585442
DOID:3374	peripheral osteosarcoma	NCI	C7134
DOID:3374	peripheral osteosarcoma	UMLS_CUI	C1332591
DOID:3373	juxtacortical osteosarcoma	MSH	D018217
DOID:3373	juxtacortical osteosarcoma	NCI	C8969
DOID:3373	juxtacortical osteosarcoma	SNOMEDCT_2010_1_31	128918008
DOID:3373	juxtacortical osteosarcoma	SNOMEDCT_2010_1_31	189879006
DOID:3373	juxtacortical osteosarcoma	SNOMEDCT_2010_1_31	91242000
DOID:3373	juxtacortical osteosarcoma	UMLS_CUI	C0206642
DOID:3463	breast disease	ICD9CM	610-612.99
DOID:3463	breast disease	ICD9CM	611.9
DOID:3463	breast disease	MSH	D001941
DOID:3463	breast disease	NCI	C26709
DOID:3463	breast disease	SNOMEDCT_2010_1_31	155946009
DOID:3463	breast disease	SNOMEDCT_2010_1_31	155962003
DOID:3463	breast disease	SNOMEDCT_2010_1_31	155966000
DOID:3463	breast disease	SNOMEDCT_2010_1_31	198129001
DOID:3463	breast disease	SNOMEDCT_2010_1_31	198566004
DOID:3463	breast disease	SNOMEDCT_2010_1_31	266647006
DOID:3463	breast disease	SNOMEDCT_2010_1_31	79604008
DOID:3463	breast disease	UMLS_CUI	C0006145
DOID:5998	microglandular adenosis	MSH	D005348
DOID:5998	microglandular adenosis	NCI	C3484
DOID:5998	microglandular adenosis	SNOMEDCT_2010_1_31	270893004
DOID:5998	microglandular adenosis	UMLS_CUI	C0085750
DOID:10354	breast fibrocystic disease	ICD9CM	610.1
DOID:10354	breast fibrocystic disease	MSH	D005348
DOID:10354	breast fibrocystic disease	NCI	C3039
DOID:10354	breast fibrocystic disease	SNOMEDCT_2010_1_31	198091009
DOID:10354	breast fibrocystic disease	SNOMEDCT_2010_1_31	237436008
DOID:10354	breast fibrocystic disease	SNOMEDCT_2010_1_31	27431007
DOID:10354	breast fibrocystic disease	UMLS_CUI	C0016034
DOID:3274	proliferative type fibrocystic change of breast	NCI	C8365
DOID:3274	proliferative type fibrocystic change of breast	SNOMEDCT_2010_1_31	35813005
DOID:3274	proliferative type fibrocystic change of breast	UMLS_CUI	C0334056
DOID:8310	sclerosing adenosis of breast	NCI	C5205
DOID:8310	sclerosing adenosis of breast	UMLS_CUI	C1335931
DOID:4194	glucose metabolism disease	MSH	D044882
DOID:4194	glucose metabolism disease	NCI	C53655
DOID:4194	glucose metabolism disease	SNOMEDCT_2010_1_31	126877002
DOID:4194	glucose metabolism disease	UMLS_CUI	C1257958
DOID:530	eyelid disease	ICD9CM	374.9
DOID:530	eyelid disease	MSH	D005141
DOID:530	eyelid disease	NCI	C26768
DOID:530	eyelid disease	SNOMEDCT_2010_1_31	155180006
DOID:530	eyelid disease	SNOMEDCT_2010_1_31	193970000
DOID:530	eyelid disease	SNOMEDCT_2010_1_31	267737009
DOID:530	eyelid disease	SNOMEDCT_2010_1_31	60113004
DOID:530	eyelid disease	UMLS_CUI	C0015423
DOID:9423	blepharitis	ICD9CM	373.0
DOID:9423	blepharitis	ICD9CM	373.00
DOID:9423	blepharitis	ICD9CM	373.4
DOID:9423	blepharitis	ICD9CM	373.9
DOID:9423	blepharitis	MSH	D001762
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	155170007
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	155171006
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	155175002
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193907001
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193908006
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193909003
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193910008
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193920003
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	193925008
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	396712002
DOID:9423	blepharitis	SNOMEDCT_2010_1_31	41446000
DOID:9423	blepharitis	UMLS_CUI	C0005741
DOID:9423	blepharitis	UMLS_CUI	C0155181
DOID:4251	conjunctival disease	ICD9CM	372
DOID:4251	conjunctival disease	ICD9CM	372.9
DOID:4251	conjunctival disease	MSH	D003229
DOID:4251	conjunctival disease	NCI	C27605
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	155161009
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	155169006
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	193906005
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	194583004
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	267735001
DOID:4251	conjunctival disease	SNOMEDCT_2010_1_31	59698003
DOID:4251	conjunctival disease	UMLS_CUI	C0009759
DOID:6195	conjunctivitis	ICD9CM	372.30
DOID:6195	conjunctivitis	MSH	D003231
DOID:6195	conjunctivitis	NCI	C34504
DOID:6195	conjunctivitis	SNOMEDCT_2010_1_31	193857008
DOID:6195	conjunctivitis	SNOMEDCT_2010_1_31	193858003
DOID:6195	conjunctivitis	SNOMEDCT_2010_1_31	193875009
DOID:6195	conjunctivitis	SNOMEDCT_2010_1_31	9826008
DOID:6195	conjunctivitis	UMLS_CUI	C0009763
DOID:2456	blepharoconjunctivitis	ICD9CM	372.2
DOID:2456	blepharoconjunctivitis	ICD9CM	372.20
DOID:2456	blepharoconjunctivitis	NCI	C34430
DOID:2456	blepharoconjunctivitis	SNOMEDCT_2010_1_31	155164001
DOID:2456	blepharoconjunctivitis	SNOMEDCT_2010_1_31	193870004
