slim_id	slim_name	subsumed_id	subsumed_name	min_distance
DOID:332	amyotrophic lateral sclerosis	DOID:0060208	amyotrophic lateral sclerosis type 17	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060209	amyotrophic lateral sclerosis type 18	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060210	amyotrophic lateral sclerosis type 19	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060211	amyotrophic lateral sclerosis type 20	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060212	amyotrophic lateral sclerosis type 21	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060213	FTDALS1	1
DOID:332	amyotrophic lateral sclerosis	DOID:0060214	FTDALS2	1
DOID:332	amyotrophic lateral sclerosis	DOID:332	amyotrophic lateral sclerosis	0
DOID:3393	coronary artery disease	DOID:10266	subendocardial infarction acute myocardial infarction	3
DOID:3393	coronary artery disease	DOID:10648	acute inferoposterior infarction	3
DOID:3393	coronary artery disease	DOID:10649	acute inferolateral myocardial infarction	3
DOID:3393	coronary artery disease	DOID:10651	acute anterolateral myocardial infarction	3
DOID:3393	coronary artery disease	DOID:11840	coronary artery vasospasm	1
DOID:3393	coronary artery disease	DOID:11843	coronary artery anomaly	1
DOID:3393	coronary artery disease	DOID:11847	coronary thrombosis	1
DOID:3393	coronary artery disease	DOID:3393	coronary artery disease	0
DOID:3393	coronary artery disease	DOID:4247	coronary restenosis	2
DOID:3393	coronary artery disease	DOID:4248	coronary stenosis	1
DOID:3393	coronary artery disease	DOID:5843	posteroinferior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5844	myocardial infarction	1
DOID:3393	coronary artery disease	DOID:5845	anterolateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5846	septal myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5847	posterior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5848	apical myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5849	subendocardial myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5850	inferior myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5851	posterolateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5852	inferolateral myocardial infarct	2
DOID:3393	coronary artery disease	DOID:5853	lateral myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5854	silent myocardial infarction	2
DOID:3393	coronary artery disease	DOID:5855	anteroseptal myocardial infarction	2
DOID:3393	coronary artery disease	DOID:8805	intermediate coronary syndrome	1
DOID:3393	coronary artery disease	DOID:9407	strictly posterior acute myocardial infarction	3
DOID:3393	coronary artery disease	DOID:9408	acute myocardial infarction	2
DOID:3393	coronary artery disease	DOID:9767	myocardial stunning	2
DOID:3565	meningioma	DOID:3565	meningioma	0
DOID:3565	meningioma	DOID:3772	intraventricular meningioma	1
DOID:3565	meningioma	DOID:4209	brainstem intraparenchymal clear cell meningioma	2
DOID:3565	meningioma	DOID:4210	clear cell meningioma	1
DOID:3565	meningioma	DOID:4211	posterior cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4436	anterior cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4584	choroid plexus meningioma	1
DOID:3565	meningioma	DOID:4586	familial meningioma	1
DOID:3565	meningioma	DOID:4588	secretory meningioma	1
DOID:3565	meningioma	DOID:4591	lymphoplasmacyte-rich meningioma	1
DOID:3565	meningioma	DOID:4593	pediatric meningioma	1
DOID:3565	meningioma	DOID:4594	microcystic meningioma	1
DOID:3565	meningioma	DOID:4749	middle cranial fossa meningioma	1
DOID:3565	meningioma	DOID:4957	meninges hemangiopericytoma	1
DOID:3565	meningioma	DOID:5057	papillary meningioma of the cerebellum	2
DOID:3565	meningioma	DOID:5058	rhabdoid meningioma	1
DOID:3565	meningioma	DOID:6085	meningeal melanoma	2
DOID:3565	meningioma	DOID:6086	malignant leptomeningeal tumor	1
DOID:3565	meningioma	DOID:6089	pediatric leptomeningeal melanoma	3
DOID:3565	meningioma	DOID:6090	adult leptomeningeal melanoma	3
DOID:3565	meningioma	DOID:6110	jugular foramen meningioma	1
DOID:3565	meningioma	DOID:6115	lateral ventricle meningioma	2
DOID:3565	meningioma	DOID:6337	cerebellopontine angle meningioma	2
DOID:3565	meningioma	DOID:6517	clivus meningioma	2
DOID:3565	meningioma	DOID:6548	angiomatous meningioma	1
DOID:3565	meningioma	DOID:7210	psammomatous meningioma	1
DOID:3565	meningioma	DOID:7211	fibrous meningioma	1
DOID:3565	meningioma	DOID:7212	meningothelial meningioma	1
DOID:3565	meningioma	DOID:7213	transitional meningioma	1
DOID:3565	meningioma	DOID:7482	petrous apex meningioma	1
DOID:3565	meningioma	DOID:7613	sarcomatosis of the meninges	2
DOID:3565	meningioma	DOID:7614	meninges sarcoma	1
DOID:3565	meningioma	DOID:7634	suprasellar meningioma	1
DOID:3565	meningioma	DOID:7635	gasserian ganglion meningioma	1
DOID:3565	meningioma	DOID:7689	leptomeninges sarcoma	2
DOID:3565	meningioma	DOID:7826	adult papillary meningioma	2
DOID:3565	meningioma	DOID:7986	cerebral falx meningioma	2
DOID:3565	meningioma	DOID:8030	periocular meningioma	1
DOID:3565	meningioma	DOID:8057	olfactory groove meningioma	2
DOID:3565	meningioma	DOID:8216	parapharyngeal meningioma	1
DOID:3565	meningioma	DOID:8221	upper clivus meningioma	3
DOID:3565	meningioma	DOID:8239	lower clivus meningioma	3
DOID:3565	meningioma	DOID:8368	chordoid meningioma	2
DOID:3571	liver cancer	DOID:270	liver sarcoma	1
DOID:3571	liver cancer	DOID:3571	liver cancer	0
DOID:3571	liver cancer	DOID:4047	liver rhabdomyosarcoma	2
DOID:3571	liver cancer	DOID:5015	hepatocellular fibrolamellar carcinoma	3
DOID:3571	liver cancer	DOID:5016	hepatocellular clear cell carcinoma	3
DOID:3571	liver cancer	DOID:5022	aflatoxins-related hepatocellular carcinoma	3
DOID:3571	liver cancer	DOID:5026	sclerosing hepatic carcinoma	3
DOID:3571	liver cancer	DOID:5296	liver leiomyosarcoma	2
DOID:3571	liver cancer	DOID:5789	mixed hepatoblastoma	2
DOID:3571	liver cancer	DOID:5798	macrotrabecular hepatoblastoma	2
DOID:3571	liver cancer	DOID:6370	hepatic osteogenic sarcoma	2
DOID:3571	liver cancer	DOID:684	hepatocellular carcinoma	2
DOID:3571	liver cancer	DOID:686	liver carcinoma	1
DOID:3571	liver cancer	DOID:687	hepatoblastoma	1
DOID:3571	liver cancer	DOID:8022	liver fibrosarcoma	2
DOID:3571	liver cancer	DOID:901	liver lymphoma	1
DOID:363	uterine cancer	DOID:0050939	uterine corpus endometrial carcinoma	2
DOID:363	uterine cancer	DOID:10744	broad ligament malignant neoplasm	2
DOID:363	uterine cancer	DOID:11746	parametrium malignant neoplasm	2
DOID:363	uterine cancer	DOID:11747	uterine adnexa cancer	1
DOID:363	uterine cancer	DOID:11748	round ligament malignant neoplasm	2
DOID:363	uterine cancer	DOID:1380	endometrial cancer	1
DOID:363	uterine cancer	DOID:2870	endometrial adenocarcinoma	3
DOID:363	uterine cancer	DOID:2871	endometrial carcinoma	2
DOID:363	uterine cancer	DOID:363	uterine cancer	0
DOID:363	uterine cancer	DOID:3699	uterine ligament mucinous adenocarcinoma	3
DOID:363	uterine cancer	DOID:3700	uterine ligament adenocarcinoma	2
DOID:363	uterine cancer	DOID:3707	endometrial mucinous adenocarcinoma	4
DOID:363	uterine cancer	DOID:4005	endometrial transitional cell carcinoma	3
DOID:363	uterine cancer	DOID:4113	uterine corpus adenosarcoma	3
DOID:363	uterine cancer	DOID:4114	uterine body mixed cancer	2
DOID:363	uterine cancer	DOID:4226	endometrial stromal sarcoma	3
DOID:363	uterine cancer	DOID:4227	uterine corpus endometrial stromal sarcoma	3
DOID:363	uterine cancer	DOID:5165	uterine corpus sarcoma	2
DOID:363	uterine cancer	DOID:5166	endometrial stromal tumor	2
DOID:363	uterine cancer	DOID:5289	uterus leiomyosarcoma	3
DOID:363	uterine cancer	DOID:5299	endometrial clear cell adenocarcinoma	4
DOID:363	uterine cancer	DOID:5302	uterine ligament clear cell adenocarcinoma	3
DOID:363	uterine cancer	DOID:5533	endometrial squamous cell carcinoma	3
DOID:363	uterine cancer	DOID:5631	endometrial adenosquamous carcinoma	3
DOID:363	uterine cancer	DOID:5726	uterine ligament papillary cystadenoma	2
DOID:363	uterine cancer	DOID:5727	uterine ligament cancer	1
DOID:363	uterine cancer	DOID:5747	uterine ligament serous adenocarcinoma	3
DOID:363	uterine cancer	DOID:5750	uterine corpus serous adenocarcinoma	2
DOID:363	uterine cancer	DOID:5829	uterine ligament endometrioid adenocarcinoma	3
DOID:363	uterine cancer	DOID:6139	uterine corpus epithelioid leiomyosarcoma	4
DOID:363	uterine cancer	DOID:6171	uterine carcinosarcoma	3
DOID:363	uterine cancer	DOID:6567	uterine corpus myxoid leiomyosarcoma	4
DOID:363	uterine cancer	DOID:6777	villoglandular endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:6865	oxyphilic endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7139	endometrial small cell carcinoma	3
DOID:363	uterine cancer	DOID:7281	uterine corpus adenocarcinofibroma	3
DOID:363	uterine cancer	DOID:7289	secretory uterine corpus endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7293	mucin-rich endometrial endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7436	sarcomatoid uterine corpus endometrioid adenocarcinoma	4
DOID:363	uterine cancer	DOID:7437	uterus perivascular epithelioid cell tumor	2
DOID:363	uterine cancer	DOID:7514	Wolffian adnexal neoplasm	2
DOID:363	uterine cancer	DOID:7664	endometrial mixed adenocarcinoma	4
DOID:363	uterine cancer	DOID:8187	gestational uterine corpus choriocarcinoma	3
DOID:363	uterine cancer	DOID:8188	uterine corpus choriocarcinoma	2
DOID:363	uterine cancer	DOID:8302	mixed endometrial stromal and smooth muscle tumor	2
DOID:363	uterine cancer	DOID:9459	isthmus cancer	2
DOID:363	uterine cancer	DOID:9460	uterine corpus cancer	1
DOID:3953	adrenal gland cancer	DOID:0050892	adrenal gland pheochromocytoma	2
DOID:3953	adrenal gland cancer	DOID:0050936	extra-adrenal pheochromocytoma	2
DOID:3953	adrenal gland cancer	DOID:3948	adrenocortical carcinoma	2
DOID:3953	adrenal gland cancer	DOID:3950	adrenal carcinoma	1
DOID:3953	adrenal gland cancer	DOID:3953	adrenal gland cancer	0
DOID:3953	adrenal gland cancer	DOID:3959	adrenal cortical adenocarcinoma	3
DOID:3953	adrenal gland cancer	DOID:5718	adrenal neuroblastoma	1
DOID:3953	adrenal gland cancer	DOID:5719	adrenal medulla cancer	1
DOID:3953	adrenal gland cancer	DOID:660	adrenal cortex cancer	1
DOID:3953	adrenal gland cancer	DOID:7379	adrenal medulla carcinoma	2
DOID:3953	adrenal gland cancer	DOID:8140	adrenal gland ganglioneuroblastoma	1
DOID:4045	muscle cancer	DOID:0050924	striated muscle rhabdoid tumor	1
DOID:4045	muscle cancer	DOID:0060338	parameningeal embryonal rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:1967	leiomyosarcoma	2
DOID:4045	muscle cancer	DOID:3246	embryonal rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:3247	rhabdomyosarcoma	2
DOID:4045	muscle cancer	DOID:3250	pleomorphic rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:3255	botryoid rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:3260	spindle cell rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:4043	skeletal muscle cancer	1
DOID:4045	muscle cancer	DOID:4045	muscle cancer	0
DOID:4045	muscle cancer	DOID:4051	alveolar rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:4065	mixed type rhabdomyosarcoma	3
DOID:4045	muscle cancer	DOID:4230	smooth muscle cancer	1
DOID:4045	muscle cancer	DOID:4239	alveolar soft part sarcoma	2
DOID:4045	muscle cancer	DOID:5251	inflammatory leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5253	conventional leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5258	granular cell leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5264	epithelioid leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:5268	myxoid leiomyosarcoma	3
DOID:4045	muscle cancer	DOID:6786	childhood botryoid rhabdomyosarcoma	5
DOID:4045	muscle cancer	DOID:6847	adult botryoid rhabdomyosarcoma	5
DOID:4045	muscle cancer	DOID:7463	childhood pleomorphic rhabdomyosarcoma	4
DOID:4045	muscle cancer	DOID:8251	adult pleomorphic rhabdomyosarcoma	4
DOID:4159	skin cancer	DOID:10040	malignant eyelid melanoma	2
DOID:4159	skin cancer	DOID:10044	balloon cell malignant melanoma	2
DOID:4159	skin cancer	DOID:10047	nodular malignant melanoma	2
DOID:4159	skin cancer	DOID:10054	skin amelanotic melanoma	2
DOID:4159	skin cancer	DOID:13168	prepuce cancer	1
DOID:4159	skin cancer	DOID:1906	malignant skin fibrous histiocytoma	2
DOID:4159	skin cancer	DOID:2095	sweat gland cancer	1
DOID:4159	skin cancer	DOID:2513	basal cell carcinoma	2
DOID:4159	skin cancer	DOID:2687	skin sarcoma	1
DOID:4159	skin cancer	DOID:3149	keratoacanthoma	3
DOID:4159	skin cancer	DOID:3151	skin squamous cell carcinoma	2
DOID:4159	skin cancer	DOID:3450	cutaneous Paget's disease	2
DOID:4159	skin cancer	DOID:3451	skin carcinoma	1
DOID:4159	skin cancer	DOID:3751	plantar verrucous skin carcinoma	3
DOID:4159	skin cancer	DOID:3965	Merkel cell carcinoma	2
DOID:4159	skin cancer	DOID:4159	skin cancer	0
DOID:4159	skin cancer	DOID:4279	infundibulocystic basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4280	nodular basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4281	metatypical basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4282	pigmented basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4286	sebaceous basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4289	micronodular basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4290	adamantinoid basal cell epithelioma	3
DOID:4159	skin cancer	DOID:4291	fibroepithelial basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4292	morpheaform basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4293	clear cell basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4294	adenoid basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4295	follicular basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4299	infiltrative basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4300	superficial basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4302	cystic basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4303	sarcomatoid basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4304	signet ring basal cell carcinoma	3
DOID:4159	skin cancer	DOID:4517	skin angiosarcoma	2
DOID:4159	skin cancer	DOID:4839	sebaceous adenocarcinoma	2
DOID:4159	skin cancer	DOID:4840	sebaceous carcinoma	1
DOID:4159	skin cancer	DOID:4871	cutaneous adenocystic carcinoma	2
DOID:4159	skin cancer	DOID:4920	eccrine adenocarcinoma	3
DOID:4159	skin cancer	DOID:4921	eccrine sweat gland cancer	2
DOID:4159	skin cancer	DOID:4933	apocrine adenocarcinoma	3
DOID:4159	skin cancer	DOID:4934	apocrine sweat gland cancer	2
DOID:4159	skin cancer	DOID:5042	malignant granular cell myoblastoma	1
DOID:4159	skin cancer	DOID:5063	basosquamous carcinoma	3
DOID:4159	skin cancer	DOID:5273	cutaneous leiomyosarcoma	2
DOID:4159	skin cancer	DOID:5274	malignant dermis tumor	1
DOID:4159	skin cancer	DOID:5376	skin pilomatrix carcinoma	2
DOID:4159	skin cancer	DOID:5536	sarcomatoid squamous cell skin carcinoma	3
DOID:4159	skin cancer	DOID:5569	malignant syringoma	3
DOID:4159	skin cancer	DOID:5570	malignant acrospiroma	2
DOID:4159	skin cancer	DOID:5585	Ferguson-Smith tumor	4
DOID:4159	skin cancer	DOID:5590	aggressive digital papillary adenocarcinoma	2
DOID:4159	skin cancer	DOID:5591	eccrine papillary adenocarcinoma	4
DOID:4159	skin cancer	DOID:5667	sweat gland carcinoma	2
DOID:4159	skin cancer	DOID:5712	cutaneous liposarcoma	2
DOID:4159	skin cancer	DOID:6367	acral lentiginous melanoma	2
DOID:4159	skin cancer	DOID:6425	eyelid carcinoma	2
DOID:4159	skin cancer	DOID:6446	ceruminous carcinoma	4
DOID:4159	skin cancer	DOID:7039	Borst-Jadassohn intraepidermal carcinoma	2
DOID:4159	skin cancer	DOID:7049	basaloid squamous cell skin carcinoma	3
DOID:4159	skin cancer	DOID:7566	eccrine porocarcinoma	3
DOID:4159	skin cancer	DOID:7639	malignant granular cell skin tumor	2
DOID:4159	skin cancer	DOID:7643	acantholytic squamous cell skin carcinoma	3
DOID:4159	skin cancer	DOID:7960	malignant spiradenoma	3
DOID:4159	skin cancer	DOID:8122	pseudovascular skin squamous cell carcinoma	3
DOID:4159	skin cancer	DOID:8288	clear cell squamous cell skin carcinoma	3
DOID:4159	skin cancer	DOID:8923	skin melanoma	1
DOID:418	systemic scleroderma	DOID:1577	limited scleroderma	1
DOID:418	systemic scleroderma	DOID:1578	pulmonary systemic sclerosis	1
DOID:418	systemic scleroderma	DOID:1580	diffuse scleroderma	1
DOID:418	systemic scleroderma	DOID:418	systemic scleroderma	0
DOID:4362	cervical cancer	DOID:0050940	endocervical adenocarcinoma	3
DOID:4362	cervical cancer	DOID:2892	exocervical carcinoma	2
DOID:4362	cervical cancer	DOID:2893	cervix carcinoma	1
DOID:4362	cervical cancer	DOID:3701	cervical mucinous adenocarcinoma	3
DOID:4362	cervical cancer	DOID:3702	cervical adenocarcinoma	2
DOID:4362	cervical cancer	DOID:3743	cervical verrucous carcinoma	3
DOID:4362	cervical cancer	DOID:3744	cervical squamous cell carcinoma	2
DOID:4362	cervical cancer	DOID:4111	cervical adenosarcoma	2
DOID:4362	cervical cancer	DOID:4112	cervical carcinosarcoma	1
DOID:4362	cervical cancer	DOID:4362	cervical cancer	0
DOID:4362	cervical cancer	DOID:4413	cervix melanoma	1
DOID:4362	cervical cancer	DOID:4442	cervical alveolar soft part sarcoma	1
DOID:4362	cervical cancer	DOID:4520	cervical endometrial stromal sarcoma	2
DOID:4362	cervical cancer	DOID:4521	cervix endometrial stromal tumor	1
DOID:4362	cervical cancer	DOID:4867	cervical adenoid cystic carcinoma	2
DOID:4362	cervical cancer	DOID:5190	cervical Wilms' tumor	2
DOID:4362	cervical cancer	DOID:5303	cervical clear cell adenocarcinoma	3
DOID:4362	cervical cancer	DOID:5368	Wolffian duct adenocarcinoma	3
DOID:4362	cervical cancer	DOID:5636	cervical adenosquamous carcinoma	3
DOID:4362	cervical cancer	DOID:5752	cervical serous adenocarcinoma	3
DOID:4362	cervical cancer	DOID:5830	cervical endometrioid adenocarcinoma	3
DOID:4362	cervical cancer	DOID:6101	signet ring cell variant cervical mucinous adenocarcinoma	4
DOID:4362	cervical cancer	DOID:6428	cervical adenoid basal carcinoma	2
DOID:4362	cervical cancer	DOID:6627	cervical adenoma malignum	4
DOID:4362	cervical cancer	DOID:6659	cervical large cell neuroendocrine carcinoma	2
DOID:4362	cervical cancer	DOID:6740	cervix small cell carcinoma	2
DOID:4362	cervical cancer	DOID:7046	cervical basaloid squamous cell carcinoma	3
DOID:4362	cervical cancer	DOID:7483	cervical keratinizing squamous cell carcinoma	3
DOID:4362	cervical cancer	DOID:7519	endocervical carcinoma	2
DOID:4362	cervical cancer	DOID:7598	cervical lymphoepithelioma-like carcinoma	3
DOID:4362	cervical cancer	DOID:7961	cervical non-keratinizing squamous cell carcinoma	3
DOID:4362	cervical cancer	DOID:8307	early invasive cervical adenocarcinoma	3
DOID:4362	cervical cancer	DOID:8338	villoglandular variant cervical mucinous adenocarcinoma	4
DOID:4362	cervical cancer	DOID:8339	intestinal variant cervical mucinous adenocarcinoma	4
DOID:4362	cervical cancer	DOID:8340	endocervical type cervical mucinous adenocarcinoma	4
DOID:4362	cervical cancer	DOID:8361	glassy cell variant cervical adenosquamous carcinoma	4
DOID:4362	cervical cancer	DOID:8409	microinvasive cervical squamous cell carcinoma	3
DOID:4481	allergic rhinitis	DOID:4481	allergic rhinitis	0
DOID:4606	bile duct cancer	DOID:3253	embryonal extrahepatic bile duct rhabdomyosarcoma	3
DOID:4606	bile duct cancer	DOID:3254	bile duct rhabdomyosarcoma	2
DOID:4606	bile duct cancer	DOID:3494	bile duct signet ring cell carcinoma	2
DOID:4606	bile duct cancer	DOID:3495	extrahepatic bile duct adenocarcinoma	3
DOID:4606	bile duct cancer	DOID:3698	bile duct mucinous adenocarcinoma	3
DOID:4606	bile duct cancer	DOID:4064	bile duct sarcoma	1
DOID:4606	bile duct cancer	DOID:4075	bile duct cystadenocarcinoma	3
DOID:4606	bile duct cancer	DOID:4606	bile duct cancer	0
DOID:4606	bile duct cancer	DOID:4681	bile duct mucoepidermoid carcinoma	2
DOID:4606	bile duct cancer	DOID:4682	extrahepatic bile duct carcinoma	2
DOID:4606	bile duct cancer	DOID:4896	bile duct adenocarcinoma	2
DOID:4606	bile duct cancer	DOID:4897	bile duct carcinoma	1
DOID:4606	bile duct cancer	DOID:4927	Klatskin's tumor	5
DOID:4606	bile duct cancer	DOID:4928	intrahepatic cholangiocarcinoma	4
DOID:4606	bile duct cancer	DOID:4947	cholangiocarcinoma	3
DOID:4606	bile duct cancer	DOID:5246	hilar cholangiocellular carcinoma	4
DOID:4606	bile duct cancer	DOID:5293	extrahepatic bile duct leiomyosarcoma	2
DOID:4606	bile duct cancer	DOID:5537	squamous cell bile duct carcinoma	2
DOID:4606	bile duct cancer	DOID:5624	adenosquamous bile duct carcinoma	2
DOID:4606	bile duct cancer	DOID:5923	distal biliary tract carcinoma	2
DOID:4606	bile duct cancer	DOID:5926	extrahepatic bile duct small cell adenocarcinoma	4
DOID:4606	bile duct cancer	DOID:6931	papillary extrahepatic bile duct adenocarcinoma	4
DOID:4606	bile duct cancer	DOID:7024	mucinous intrahepatic cholangiocarcinoma	5
DOID:4606	bile duct cancer	DOID:7032	bile duct clear cell adenocarcinoma	3
DOID:4606	bile duct cancer	DOID:7642	cholangiolocellular carcinoma	5
DOID:4606	bile duct cancer	DOID:7733	signet ring cell intrahepatic cholangiocarcinoma	5
DOID:4606	bile duct cancer	DOID:8072	sarcomatous intrahepatic cholangiocarcinoma	5
DOID:4989	pancreatitis	DOID:2913	acute pancreatitis	1
DOID:4989	pancreatitis	DOID:4988	alcoholic pancreatitis	1
DOID:4989	pancreatitis	DOID:4989	pancreatitis	0
DOID:5041	esophageal cancer	DOID:1106	esophagus lymphoma	1
DOID:5041	esophageal cancer	DOID:1107	esophageal carcinoma	1
DOID:5041	esophageal cancer	DOID:1108	esophagus melanoma	1
DOID:5041	esophageal cancer	DOID:1114	esophagus sarcoma	1
DOID:5041	esophageal cancer	DOID:3747	esophagus verrucous carcinoma	3
DOID:5041	esophageal cancer	DOID:3748	esophagus squamous cell carcinoma	2
DOID:5041	esophageal cancer	DOID:4686	mucoepidermoid esophageal carcinoma	2
DOID:5041	esophageal cancer	DOID:4878	esophageal adenoid cystic carcinoma	2
DOID:5041	esophageal cancer	DOID:4914	esophagus adenocarcinoma	2
DOID:5041	esophageal cancer	DOID:5040	malignant granular cell esophageal tumor	1
DOID:5041	esophageal cancer	DOID:5041	esophageal cancer	0
DOID:5041	esophageal cancer	DOID:5276	esophagus leiomyosarcoma	2
DOID:5041	esophageal cancer	DOID:5625	esophageal adenosquamous carcinoma	2
DOID:5041	esophageal cancer	DOID:5694	esophagus liposarcoma	2
DOID:5041	esophageal cancer	DOID:5784	esophageal neuroendocrine tumor	1
DOID:5041	esophageal cancer	DOID:7051	esophageal basaloid squamous cell carcinoma	3
DOID:5041	esophageal cancer	DOID:7134	esophagus small cell carcinoma	2
DOID:5041	esophageal cancer	DOID:7941	Barrett's adenocarcinoma	3
DOID:5099	middle ear cancer	DOID:4892	middle ear adenocarcinoma	2
DOID:5099	middle ear cancer	DOID:4893	middle ear carcinoma	1
DOID:5099	middle ear cancer	DOID:5099	middle ear cancer	0
DOID:5099	middle ear cancer	DOID:5526	middle ear squamous cell carcinoma	2
DOID:5408	Paget's disease of bone	DOID:5408	Paget's disease of bone	0
DOID:5419	schizophrenia	DOID:1229	paranoid schizophrenia	1
DOID:5419	schizophrenia	DOID:5419	schizophrenia	0
DOID:5559	mediastinal cancer	DOID:10660	mediastinum neuroblastoma	2
DOID:5559	mediastinal cancer	DOID:10661	mediastinum ganglioneuroblastoma	2
DOID:5559	mediastinal cancer	DOID:12064	mediastinum neurofibroma	2
DOID:5559	mediastinal cancer	DOID:4049	mediastinum rhabdomyosarcoma	2
DOID:5559	mediastinal cancer	DOID:4050	mediastinum sarcoma	1
DOID:5559	mediastinal cancer	DOID:436	posterior mediastinum cancer	1
DOID:5559	mediastinal cancer	DOID:4525	mediastinum angiosarcoma	2
DOID:5559	mediastinal cancer	DOID:4690	childhood mediastinal neurogenic tumor	2
DOID:5559	mediastinal cancer	DOID:4691	malignant mediastinal neurogenic neoplasm	1
DOID:5559	mediastinal cancer	DOID:5046	mediastinal granular cell myoblastoma	2
DOID:5559	mediastinal cancer	DOID:5292	mediastinum leiomyosarcoma	2
DOID:5559	mediastinal cancer	DOID:5488	mediastinum synovial sarcoma	2
DOID:5559	mediastinal cancer	DOID:5559	mediastinal cancer	0
DOID:5559	mediastinal cancer	DOID:5560	mediastinal mesenchymal tumor	1
DOID:5559	mediastinal cancer	DOID:5568	mediastinum teratoma	1
DOID:5559	mediastinal cancer	DOID:5713	mediastinum liposarcoma	2
DOID:5559	mediastinal cancer	DOID:6175	mediastinal neurilemmoma	2
DOID:5559	mediastinal cancer	DOID:6208	mediastinal osteogenic sarcoma	2
DOID:5559	mediastinal cancer	DOID:6209	malignant mediastinum hemangiopericytoma	2
DOID:5559	mediastinal cancer	DOID:6249	mediastinum seminoma	1
DOID:5559	mediastinal cancer	DOID:6484	mediastinal melanocytic neurilemmoma	3
DOID:5559	mediastinal cancer	DOID:6867	mediastinal gray zone lymphoma	2
DOID:5559	mediastinal cancer	DOID:6868	mediastinal malignant lymphoma	1
DOID:5559	mediastinal cancer	DOID:7077	malignant melanocytic peripheral nerve sheath tumor of mediastinum	1
DOID:5612	spinal cancer	DOID:1138	spinal meningioma	2
DOID:5612	spinal cancer	DOID:1140	spinal canal and spinal cord meningioma	1
DOID:5612	spinal cancer	DOID:13743	spinal cord lipoma	1
DOID:5612	spinal cancer	DOID:14150	spinal cord lymphoma	1
DOID:5612	spinal cancer	DOID:14151	spinal cord melanoma	1
DOID:5612	spinal cancer	DOID:14152	spinal cord sarcoma	1
DOID:5612	spinal cancer	DOID:3184	spinal cord oligodendroglioma	2
DOID:5612	spinal cancer	DOID:3185	spinal cord glioma	1
DOID:5612	spinal cancer	DOID:3617	epidural spinal canal angiolipoma	2
DOID:5612	spinal cancer	DOID:3618	epidural neoplasm	1
DOID:5612	spinal cancer	DOID:3637	childhood spinal cord tumor	1
DOID:5612	spinal cancer	DOID:3639	spinal cord intramedullary teratoma	1
DOID:5612	spinal cancer	DOID:3641	conus medullaris neoplasm	1
DOID:5612	spinal cancer	DOID:3809	epidural spinal canal meningioma	2
DOID:5612	spinal cancer	DOID:4846	cauda equina intradural extramedullary astrocytoma	2
DOID:5612	spinal cancer	DOID:4847	cauda equina neoplasm	1
DOID:5612	spinal cancer	DOID:4863	spinal cord astrocytoma	2
DOID:5612	spinal cancer	DOID:5503	spinal cord ependymoma	2
DOID:5612	spinal cancer	DOID:5612	spinal cancer	0
