slim_id	slim_name	subsumed_id	subsumed_name	min_distance	MSH	UMLS	ICD9	ICD10	EFO	EFOpat_id
DOID:119	vaginal cancer	DOID:5170	vaginal endometrial stromal sarcoma	2		C1516863				
DOID:119	vaginal cancer	DOID:5171	vaginal endometrial stromal tumor	1		C1516861				
DOID:119	vaginal cancer	DOID:5283	vagina leiomyosarcoma	2		C1336940				
DOID:119	vaginal cancer	DOID:6787	childhood vagina botryoid rhabdomyosarcoma	3		C1332945				
DOID:119	vaginal cancer	DOID:6788	vagina botryoid rhabdomyosarcoma	2		C1511275				
DOID:119	vaginal cancer	DOID:6848	adult vagina botryoid rhabdomyosarcoma	3		C1515893				
DOID:1192	peripheral nervous system neoplasm	DOID:0050935	cervical neuroblastoma	4						
DOID:1192	peripheral nervous system neoplasm	DOID:1192	peripheral nervous system neoplasm	0	D010524	C0031118				
DOID:1192	peripheral nervous system neoplasm	DOID:1192	peripheral nervous system neoplasm	0	D010524	C0206727				
DOID:1192	peripheral nervous system neoplasm	DOID:13742	neurofibroma of spinal cord	3		C1336047				
DOID:1192	peripheral nervous system neoplasm	DOID:14534	malignant cardiac peripheral nerve sheath neoplasm	3		C1334569				
DOID:1192	peripheral nervous system neoplasm	DOID:2621	autonomic nervous system neoplasm	1		C1332356				
DOID:1192	peripheral nervous system neoplasm	DOID:2669	Pacinian tumor	3		C0334599				
DOID:1192	peripheral nervous system neoplasm	DOID:3193	peripheral nerve sheath neoplasm	1	D018317	C0751689				
DOID:1192	peripheral nervous system neoplasm	DOID:3201	sympathetic neurilemmoma	2		C1336543				
DOID:1192	peripheral nervous system neoplasm	DOID:3512	neurofibrosarcoma	3	D018319	C0206729				
DOID:1192	peripheral nervous system neoplasm	DOID:371	extracranial neuroblastoma	3		C1333499				
DOID:1192	peripheral nervous system neoplasm	DOID:4160	differentiating neuroblastoma	3		C1511934				
DOID:1192	peripheral nervous system neoplasm	DOID:4163	ganglioneuroblastoma	3	D018305	C0206718				
DOID:1192	peripheral nervous system neoplasm	DOID:4690	childhood mediastinal neurogenic tumor	1		C1332981				
DOID:1192	peripheral nervous system neoplasm	DOID:4693	nerve plexus neoplasm	1		C1334945				
DOID:1192	peripheral nervous system neoplasm	DOID:4696	intraneural perineurioma	3		C1370658				
DOID:1192	peripheral nervous system neoplasm	DOID:4697	perineurioma	2	D018317	C0751691				
DOID:1192	peripheral nervous system neoplasm	DOID:4697	perineurioma	2	D018317	C1370657				
DOID:1192	peripheral nervous system neoplasm	DOID:4698	nerve root neoplasm	1		C1334946				
DOID:1192	peripheral nervous system neoplasm	DOID:4817	ganglioneuroma	2		C1513025				
DOID:1192	peripheral nervous system neoplasm	DOID:5149	epithelioid neurofibroma	3		C1275264				
DOID:1192	peripheral nervous system neoplasm	DOID:5150	neurofibroma of gallbladder	3		C1333751				
DOID:1192	peripheral nervous system neoplasm	DOID:5151	plexiform neurofibroma	3	D018318	C0206728				
DOID:1192	peripheral nervous system neoplasm	DOID:5152	cellular neurofibroma	3		C1516371				
DOID:1192	peripheral nervous system neoplasm	DOID:5153	atypical neurofibroma	3		C1510961				
DOID:1192	peripheral nervous system neoplasm	DOID:5193	nodular ganglioneuroblastoma	4		C1517445				
DOID:1192	peripheral nervous system neoplasm	DOID:5194	intermixed schwannian stroma-rich ganglioneuroblastoma	4		C1517444				
DOID:1192	peripheral nervous system neoplasm	DOID:5195	peripheral nervous system ganglioneuroblastoma	4		C1335387				
DOID:1192	peripheral nervous system neoplasm	DOID:5913	brachial plexus neoplasm	2		C1332602				
DOID:1192	peripheral nervous system neoplasm	DOID:5940	malignant peripheral nerve sheath tumor	2	D018317	C0751690				
DOID:1192	peripheral nervous system neoplasm	DOID:6344	melanocytic psammomatous MPNST	4		C1513101				
DOID:1192	peripheral nervous system neoplasm	DOID:6345	malignant melanocytic neoplasm of the peripheral nerve sheath	3		C0474847				
DOID:1192	peripheral nervous system neoplasm	DOID:6707	malignant triton tumor	3		C0334616				
DOID:1192	peripheral nervous system neoplasm	DOID:769	neuroblastoma	2	D009447	C0027819		C47	0000621	
DOID:1192	peripheral nervous system neoplasm	DOID:7732	childhood malignant schwannoma	3		C0279987				
DOID:1192	peripheral nervous system neoplasm	DOID:7949	stroma-dominant and stroma-poor composite ganglioneuroblastoma	5		C1516761				
DOID:1192	peripheral nervous system neoplasm	DOID:7951	Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma	5		C1516760				
DOID:1192	peripheral nervous system neoplasm	DOID:8353	epithelioid malignant peripheral nerve sheath tumor	3		C1321427				
DOID:1192	peripheral nervous system neoplasm	DOID:8369	adult malignant schwannoma	3		C0278622				
DOID:1192	peripheral nervous system neoplasm	DOID:8389	lumbar plexus neoplasm	2		C1334437				
DOID:1192	peripheral nervous system neoplasm	DOID:8420	malignant glandular tumor of peripheral nerve sheath	3		C1333821				
DOID:1192	peripheral nervous system neoplasm	DOID:9300	neurofibroma of the heart	3		C1096349				
DOID:1192	peripheral nervous system neoplasm	DOID:961	neurofibroma of the esophagus	3		C1333463				
DOID:1192	peripheral nervous system neoplasm	DOID:962	neurofibroma	2	D009455	C0027830				
DOID:11920	tracheal cancer	DOID:0050919	trachea mucoepidermoid carcinoma	2						
DOID:11920	tracheal cancer	DOID:11920	tracheal cancer	0		C0153489	162.0			
DOID:11920	tracheal cancer	DOID:12001	tracheal lymphoma	1		C1336773				
DOID:11920	tracheal cancer	DOID:12002	trachea sarcoma	1		C1336774				
DOID:11920	tracheal cancer	DOID:12003	trachea squamous cell carcinoma	2		C0345946				
DOID:11920	tracheal cancer	DOID:4875	trachea adenoid cystic carcinoma	2		C0345945				
DOID:11920	tracheal cancer	DOID:4876	trachea carcinoma	1		C0848879				
DOID:11934	head and neck cancer	DOID:11934	head and neck cancer	0	D006258	C0018671				
DOID:11934	head and neck cancer	DOID:1542	head and neck carcinoma	1		C1334927				
DOID:11934	head and neck cancer	DOID:5520	head and neck squamous cell carcinoma	2	C535575	C1168401				
DOID:11949	Creutzfeldt-Jakob disease	DOID:11949	Creutzfeldt-Jakob disease	0	D007562	C0022336	046.1		0004226	
DOID:12185	otosclerosis	DOID:12185	otosclerosis	0	D010040	C0029696	387.8	H80	0004213	
DOID:12236	primary biliary cirrhosis	DOID:12236	primary biliary cirrhosis	0	D008105	C0008312	571.6	K74.3	0004267	
DOID:12236	primary biliary cirrhosis	DOID:12236	primary biliary cirrhosis	0	D008105	C0023892	571.6	K74.3	0004267	
DOID:12306	vitiligo	DOID:12306	vitiligo	0	D014820	C0042900	709.01		0004208	
DOID:12361	Graves' disease	DOID:12361	Graves' disease	0	D006111	C0018213			0004237	
DOID:12365	malaria	DOID:12365	malaria	0	D008288	C0024530	084		0001068	
DOID:12365	malaria	DOID:12365	malaria	0	D008288	C0024530	084.6		0001068	
DOID:12365	malaria	DOID:12919	Plasmodium ovale malaria	1		C0152072	084.3			
DOID:12365	malaria	DOID:12978	Plasmodium vivax malaria	1	D016780	C0024537	084.1			
DOID:12365	malaria	DOID:14067	Plasmodium falciparum malaria	1	D016778	C0024535	084.0			
DOID:12365	malaria	DOID:14068	blackwater fever	1	D001742	C0005681	084.8			
DOID:12365	malaria	DOID:14069	cerebral malaria	1	D016779	C0024534				
DOID:12365	malaria	DOID:14324	Plasmodium malariae malaria	1		C0024536	084.2			
DOID:12365	malaria	DOID:14325	mixed malaria	1		C0153121	084.5			
DOID:1245	vulva cancer	DOID:11905	labium majus cancer	1		C0496814	184.1			
DOID:1245	vulva cancer	DOID:1243	labia minora cancer	1		C0496815	184.2			
DOID:1245	vulva cancer	DOID:1245	vulva cancer	0	D014846	C0042995				
DOID:1245	vulva cancer	DOID:1245	vulva cancer	0	D014846	C0375071				
DOID:1245	vulva cancer	DOID:1293	labia minora carcinoma	2		C1334357				
DOID:1245	vulva cancer	DOID:1294	vulva carcinoma	1		C0677055				
DOID:1245	vulva cancer	DOID:13389	labia majora carcinoma	2		C1334356				
DOID:1245	vulva cancer	DOID:2068	Bartholin's gland neoplasm	2		C0220616				
DOID:1245	vulva cancer	DOID:2071	vulvar squamous papilloma	2		C1336982				
DOID:1245	vulva cancer	DOID:2072	vulvar squamous tumor	1		C1520097				
DOID:1245	vulva cancer	DOID:2075	minor vestibular glands adenoma	2		C1510791				
DOID:1245	vulva cancer	DOID:2076	vulvar glandular tumor	1		C1520082				
DOID:1245	vulva cancer	DOID:2093	vulvar melanoma	1		C0241989				
DOID:1245	vulva cancer	DOID:2096	vulvar sarcoma	1		C0238525				
DOID:1245	vulva cancer	DOID:2097	vulval Paget's disease	3		C1275217				
DOID:1245	vulva cancer	DOID:2098	vulva adenocarcinoma	2		C1336975				
DOID:1245	vulva cancer	DOID:2101	vulva squamous cell carcinoma	2		C0280856				
DOID:1245	vulva cancer	DOID:2401	clitoris cancer	1		C0153589	184.3			
DOID:1245	vulva cancer	DOID:2401	clitoris cancer	1		C1333070	184.3			
DOID:1245	vulva cancer	DOID:3740	vulva verrucous carcinoma	3		C1336983				
DOID:1245	vulva cancer	DOID:3998	Bartholin's gland transitional cell carcinoma	3		C1511053				
DOID:1245	vulva cancer	DOID:3999	Bartholin's gland carcinoma	2		C0349561				
DOID:1245	vulva cancer	DOID:4301	vulva basal cell carcinoma	2		C1336977				
DOID:1245	vulva cancer	DOID:4879	Bartholin's gland adenoid cystic carcinoma	3		C1511047				
DOID:1245	vulva cancer	DOID:5286	vulvar leiomyosarcoma	2		C1520088				
DOID:1245	vulva cancer	DOID:5313	vulvar alveolar soft part sarcoma	2		C1520069				
DOID:1245	vulva cancer	DOID:5382	Bartholin's gland adenoma	3		C1511048				
DOID:1245	vulva cancer	DOID:5630	Bartholin's gland adenosquamous carcinoma	3		C1511050				
DOID:1245	vulva cancer	DOID:5711	vulvar liposarcoma	2		C1520089				
DOID:1245	vulva cancer	DOID:5761	vulvar sebaceous carcinoma	2		C1520094				
DOID:1245	vulva cancer	DOID:6316	Bartholin's gland adenocarcinoma	3		C0238016				
DOID:1245	vulva cancer	DOID:6339	vulvar eccrine adenocarcinoma	3		C1520080				
DOID:1245	vulva cancer	DOID:6448	vulvar apocrine adenocarcinoma	3		C1520071				
DOID:1245	vulva cancer	DOID:6518	Bartholin's gland adenomyoma	3		C1511049				
DOID:1245	vulva cancer	DOID:6569	micropapillomatosis labialis	3		C1519982				
DOID:1245	vulva cancer	DOID:6789	vulvar childhood botryoid-type embryonal rhabdomyosarcoma	2		C1332946				
DOID:1245	vulva cancer	DOID:6943	vulvar inverted follicular keratosis	3		C1520084				
DOID:1245	vulva cancer	DOID:6944	vulvar seborrheic keratosis	2		C1336981				
DOID:1245	vulva cancer	DOID:6961	Bartholin's gland squamous cell carcinoma	3		C1511052				
DOID:1245	vulva cancer	DOID:7048	vulvar basaloid squamous cell carcinoma	3		C1520073				
DOID:1245	vulva cancer	DOID:7140	Bartholin's gland small cell carcinoma	3		C1511051				
DOID:1245	vulva cancer	DOID:7363	vulvar keratinizing squamous cell carcinoma	3		C1520085				
DOID:1245	vulva cancer	DOID:7408	vulvar keratoacanthoma-like carcinoma	3		C1520086				
DOID:1245	vulva cancer	DOID:7409	vulvar non-keratinizing squamous cell carcinoma	3		C1520092				
DOID:1245	vulva cancer	DOID:7491	vulvar proximal-type epithelioid sarcoma	2		C1520093				
DOID:1245	vulva cancer	DOID:7565	vulvar eccrine porocarcinoma	2		C1520081				
DOID:1245	vulva cancer	DOID:7567	vulvar clear cell hidradenocarcinoma	2		C1520076				
DOID:12849	autistic disorder	DOID:12849	autistic disorder	0	D001321	C0004352	299.0	F84.0	0003758	
DOID:12930	dilated cardiomyopathy	DOID:12930	dilated cardiomyopathy	0	C536231	C0007193			0000407	
DOID:12930	dilated cardiomyopathy	DOID:12930	dilated cardiomyopathy	0	C536277	C0007193			0000407	
DOID:12930	dilated cardiomyopathy	DOID:12930	dilated cardiomyopathy	0	D002311	C0007193			0000407	
DOID:12930	dilated cardiomyopathy	DOID:9997	peripartum cardiomyopathy	1		C0877208	674.5			
DOID:12995	conduct disorder	DOID:12995	conduct disorder	0	D019955	C0149654	312.9		0004216	
DOID:1312	focal segmental glomerulosclerosis	DOID:1312	focal segmental glomerulosclerosis	0	D005923	C0017668			0004236	
DOID:1312	focal segmental glomerulosclerosis	DOID:1312	focal segmental glomerulosclerosis	0	D005923	C0403425			0004236	
DOID:13189	gout	DOID:13189	gout	0	D015210	C0003868	274.0		0004274	
DOID:13189	gout	DOID:13189	gout	0	D015210	C0003868	274.00		0004274	
DOID:13189	gout	DOID:13189	gout	0	D015210	C0018099	274.0		0004274	
DOID:13189	gout	DOID:13189	gout	0	D015210	C0018099	274.00		0004274	
DOID:1319	brain cancer	DOID:0050899	brain stem medulloblastoma	3						
DOID:1319	brain cancer	DOID:0050901	corpus callosum oligodendroglioma	3						
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D008527	C0025149				
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D008527	C0206663				
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D008527	C1334410				
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D018242	C0025149				
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D018242	C0206663				
DOID:1319	brain cancer	DOID:0050902	medulloblastoma	2	D018242	C1334410				
DOID:1319	brain cancer	DOID:0050903	parietal lobe ependymoma	4						
DOID:1319	brain cancer	DOID:0060104	cerebellar medulloblastoma	3						
DOID:1319	brain cancer	DOID:0060105	brain medulloblastoma	1						
DOID:1319	brain cancer	DOID:0060106	brain meningioma	1						
DOID:1319	brain cancer	DOID:0060108	brain glioma	1						
DOID:1319	brain cancer	DOID:12016	frontal lobe neoplasm	3		C0153635	191.1			
DOID:1319	brain cancer	DOID:12016	frontal lobe neoplasm	3		C1263886	191.1			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C0006118	239.6			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C0153633	239.6			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C0220624	239.6			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C0750974	239.6			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C0750979	239.6			
DOID:1319	brain cancer	DOID:1319	brain cancer	0	D001932	C1334557	239.6			
DOID:1319	brain cancer	DOID:14174	central neurocytoma	4	D018306	C0206719				
DOID:1319	brain cancer	DOID:14384	parietal lobe neoplasm	3		C0153637	191.3			
DOID:1319	brain cancer	DOID:14384	parietal lobe neoplasm	3		C1263888	191.3			
DOID:1319	brain cancer	DOID:1659	supratentorial cancer	1	D015173	C0038874				
DOID:1319	brain cancer	DOID:1659	supratentorial cancer	1	D015173	C0751589				
DOID:1319	brain cancer	DOID:2127	brain germinoma	1		C1332606				
DOID:1319	brain cancer	DOID:2129	atypical teratoid rhabdoid tumor	1		C1266184				
DOID:1319	brain cancer	DOID:2132	brain sarcoma	1		C1332607				
DOID:1319	brain cancer	DOID:2135	temporal lobe neoplasm	3		C0153636	191.2			
DOID:1319	brain cancer	DOID:2135	temporal lobe neoplasm	3		C1263887	191.2			
DOID:1319	brain cancer	DOID:3073	brain glioblastoma multiforme	2		C0349543				
DOID:1319	brain cancer	DOID:3187	brain oligodendroglioma	2		C0346286				
DOID:1319	brain cancer	DOID:3199	C-P angle neurinoma	4		C1332905				
DOID:1319	brain cancer	DOID:3200	cerebellopontine angle tumor	3		C1263881				
DOID:1319	brain cancer	DOID:3540	choroid plexus cancer	4	D016545	C0085138				
DOID:1319	brain cancer	DOID:3541	cerebral ventricle cancer	3	D002551	C0007798				
DOID:1319	brain cancer	DOID:3541	cerebral ventricle cancer	3	D002551	C0346906				
DOID:1319	brain cancer	DOID:3542	adult choroid plexus cancer	5		C0796430				
DOID:1319	brain cancer	DOID:3544	atypical choroid plexus papilloma	5		C1266176				
DOID:1319	brain cancer	DOID:3545	childhood choroid plexus cancer	5		C0280623				
DOID:1319	brain cancer	DOID:3644	hypothalamic neoplasm	3	D007029	C0020659				
DOID:1319	brain cancer	DOID:368	cerebrum cancer	2		C0153642	191.8			
DOID:1319	brain cancer	DOID:368	cerebrum cancer	2		C1263885	191.8			
DOID:1319	brain cancer	DOID:3772	intraventricular meningioma	4	D008579	C1334271				
DOID:1319	brain cancer	DOID:3773	third ventricle chordoid glioma	4		C1322252				
DOID:1319	brain cancer	DOID:3843	diencephalic neoplasm	2		C1333286				
DOID:1319	brain cancer	DOID:3843	diencephalic neoplasm	2		C1334576				
DOID:1319	brain cancer	DOID:3857	large cell medulloblastoma	3		C1266180				
DOID:1319	brain cancer	DOID:3860	cerebellar vermis medulloblastoma	4		C1332903				
DOID:1319	brain cancer	DOID:3861	medullomyoblastoma	3	D008527	C0205833				
DOID:1319	brain cancer	DOID:3864	adult medulloblastoma	3	D008527	C0278876				
DOID:1319	brain cancer	DOID:3868	melanotic medulloblastoma	3		C1275668				
DOID:1319	brain cancer	DOID:3869	childhood medulloblastoma	3	D008527	C0278510				
DOID:1319	brain cancer	DOID:3873	nodular medulloblastoma	3		C1334970				
DOID:1319	brain cancer	DOID:4164	cerebral neuroblastoma	1		C0559458				
DOID:1319	brain cancer	DOID:4202	brain stem glioma	3		C0677865				
DOID:1319	brain cancer	DOID:4203	brain stem cancer	2		C0153641	191.7			
DOID:1319	brain cancer	DOID:4203	brain stem cancer	2		C0677866	191.7			
DOID:1319	brain cancer	DOID:4203	brain stem cancer	2		C0751886	191.7			
DOID:1319	brain cancer	DOID:4203	brain stem cancer	2		C1332192	191.7			
DOID:1319	brain cancer	DOID:4205	cerebellum cancer	2	D002528	C0007762				
DOID:1319	brain cancer	DOID:4205	cerebellum cancer	2	D002528	C0153640				
DOID:1319	brain cancer	DOID:4206	childhood brain stem neoplasm	3		C1332951				
DOID:1319	brain cancer	DOID:4207	childhood infratentorial neoplasm	3		C1332973				
DOID:1319	brain cancer	DOID:4209	brainstem intraparenchymal clear cell meningioma	3		C1332612				
DOID:1319	brain cancer	DOID:4706	infratentorial cancer	1	D015192	C0021432				
DOID:1319	brain cancer	DOID:4706	infratentorial cancer	1	D015192	C0751593				
DOID:1319	brain cancer	DOID:4707	cervicomedullary junction neoplasm	2		C1332923				
DOID:1319	brain cancer	DOID:4787	cerebellopontine angle primitive neuroectodermal	4		C1332904				
DOID:1319	brain cancer	DOID:4791	supratentorial primitive neuroectodermal tumor	2		C1336538				
DOID:1319	brain cancer	DOID:4812	adult brainstem gliosarcoma	5		C1377914				
DOID:1319	brain cancer	DOID:4813	adult brain stem glioma	4		C0278873				
DOID:1319	brain cancer	DOID:4848	cerebellar astrocytoma	3		C0740480				
DOID:1319	brain cancer	DOID:4853	pilocytic astrocytoma of cerebellum	4		C0349620				
DOID:1319	brain cancer	DOID:4855	diencephalic astrocytomas	3		C1333284				
DOID:1319	brain cancer	DOID:4860	brain stem astrocytic neoplasm	4		C1332608				
DOID:1319	brain cancer	DOID:5056	adult cerebellar neoplasm	3		C1332197				
DOID:1319	brain cancer	DOID:5057	papillary meningioma of the cerebellum	3		C1332902				
DOID:1319	brain cancer	DOID:5059	childhood cerebellar neoplasm	3		C1332959				
DOID:1319	brain cancer	DOID:5508	brain stem ependymoma	4		C1332609				
DOID:1319	brain cancer	DOID:5648	choroid plexus carcinoma	5		C0346289				
DOID:1319	brain cancer	DOID:5648	choroid plexus carcinoma	5		C0431109				
DOID:1319	brain cancer	DOID:5815	cerebral lymphoma	3		C0240803				
DOID:1319	brain cancer	DOID:5815	cerebral lymphoma	3		C0948718				
DOID:1319	brain cancer	DOID:5921	adult brainstem mixed glioma	5		C1377915				
DOID:1319	brain cancer	DOID:5922	adult brainstem astrocytoma	5		C1332191				
DOID:1319	brain cancer	DOID:6098	thalamic neoplasm	3		C0346902				
DOID:1319	brain cancer	DOID:6098	thalamic neoplasm	3		C1336733				
DOID:1319	brain cancer	DOID:6112	cerebral meningioma	3		C0542564				
